"","Gene","BF","BF_filtered","post_prob","chr","pos"
"1450","INTS6L",1.4451,1.4451,0.0941541814445976,NA,135521040
"1451","GRB10",1.5517,1.4446,0.0941246707013545,7,50592960
"1452","LHFPL5",1.4744,1.4443,0.0941069633324427,6,35805713
"1453","NUP54",1.5302,1.4427,0.0940125123388474,4,76112378
"1454","DHX8",1.3361,1.4426,0.0940066084977927,17,43484053
"1455","PLPP7",0.9322,1.4426,0.0940066084977927,9,131290023
"1456","CPSF3",1.4208,1.442,0.0939711838355679,2,9430775
"1457","NPIPB2",1.3234,1.4419,0.0939652794558672,16,11927383
"1458","HEXA",1.5202,1.4416,0.093947565855026,15,72345462
"1459","RBPJL",1.5196,1.4416,0.093947565855026,20,45303443
"1460","ZBTB41",1.504,1.4415,0.0939416611674944,1,197159462
"1461","ATOH7",1.4647,1.4411,0.0939180416477382,10,68231274
"1462","ATG9B",1.5437,1.4409,0.0939062314260612,7,151015921
"1463","ZNF771",1.4389,1.4406,0.0938885155162632,16,30408063
"1464","KRT72",0.6027,1.4392,0.0938058321098563,12,52585958
"1465","CHD7",1.4386,1.4386,0.0937703917447291,8,60741530
"1466","LHX1",0.9047,1.4386,0.0937703917447291,17,36937245
"1467","CDC5L",1.4827,1.4376,0.0937113183089471,6,44387822
"1468","SERPINA4",1.4376,1.4376,0.0937113183089471,14,94561495
"1469","CPLX1",1.4486,1.4372,0.0936876867781537,4,786524
"1470","H2AFY2",1.1252,1.4372,0.0936876867781537,10,70075688
"1471","BRD1",0.4756,1.4372,0.0936876867781537,22,49774294
"1472","MS4A14",1.4371,1.4371,0.0936817787028936,11,60396579
"1473","CRTC1",1.4416,1.4368,0.093664054014941,19,18742958
"1474","NTNG1",1.2651,1.4366,0.0936522371711473,1,107148616
"1475","MORC4",1.3389,1.4359,0.0936108757911801,NA,106941965
"1476","EEF1AKMT3",0.8918,1.4356,0.0935931483298232,12,57772747
"1477","ZNF326",1.4595,1.4354,0.0935813296370029,1,89995267
"1478","MBOAT2",1.4696,1.4351,0.0935636010198687,2,8858704
"1479","CEACAM1",1.4349,1.4349,0.0935517815564926,19,42509177
"1480","CCT4",1.4343,1.4343,0.0935163213168552,2,61868697
"1481","CPNE2",1.434,1.434,0.0934985901566132,16,57110777
"1482","ASL",1.4334,1.4334,0.0934631257550789,7,66081825
"1483","CTBS",1.4308,1.4308,0.0933094146108567,1,84550429
"1484","DNMT1",0.3377,1.4308,0.0933094146108567,19,10133674
"1485","DCAF6",1.2775,1.4305,0.0932916753552663,1,167936921
"1486","SLC4A1",1.3579,1.4304,0.0932857621158171,17,44249104
"1487","KLHL32",1.4298,1.4298,0.0932502810593659,6,96967073
"1488","FOXO4",1.4886,1.4296,0.0932384534234627,NA,71096685
"1489","YKT6",1.4284,1.4291,0.0932088829837143,7,44201178
"1490","GUSB",1.4079,1.4288,0.0931911397940971,7,65960907
"1491","EMILIN1",1.533,1.4274,0.0931083290606996,2,27079070
"1492","SFXN1",1.5013,1.427,0.0930846660730741,5,175492139
"1493","GATA1",1.5009,1.4266,0.0930610018505678,NA,48791092
"1494","TTBK2",1.4598,1.4263,0.0930432528732393,15,42734221
"1495","NDP",1.4261,1.4261,0.0930314198357363,NA,43949857
"1496","MUC15",1.4238,1.4244,0.0929308265489667,11,26561065
"1497","LEMD2",1.3332,1.4241,0.0929130724761094,6,33772644
"1498","NPTX2",1.4237,1.4237,0.092889399297825,7,98617646
"1499","DDX19A",1.5349,1.4232,0.0928598060872851,16,70346995
"1500","SSBP2",1.1972,1.4232,0.0928598060872851,5,81428621
"1501","PAX1",1.3429,1.4226,0.0928242916857838,20,21705744
"1502","ERCC3",1.3609,1.4224,0.0928124529339937,2,127257419
"1503","PDLIM7",1.4215,1.4215,0.09275917472691,5,177483676
"1504","CPA5",1.4206,1.4206,0.0927058902615082,7,130346407
"1505","DPP3",1.421,1.42,0.0926703638071859,11,66482205
"1506","EEF2K",1.4416,1.4183,0.0925696904094655,16,22225654
"1507","NLK",1.4258,1.4181,0.0925578450115452,17,28042874
"1508","CCDC120",1.4175,1.4175,0.0925223069621846,NA,49062257
"1509","IKZF3",1.3334,1.4174,0.0925163836833337,17,39765870
"1510","SACM1L",1.3993,1.4172,0.0925045368936546,3,45703484
"1511","GLUL",1.4171,1.4171,0.0924986133828234,1,182384457
"1512","RIN1",1.5067,1.4165,0.0924630706938581,11,66332293
"1513","SENP2",1.4334,1.4164,0.0924571466416868,3,185582560
"1514","TLN2",1.4023,1.4158,0.0924216007044575,15,62647374
"1515","UMODL1",1.1381,1.4156,0.0924097514399349,21,42071330
"1516","NOS1AP",1.5725,1.4148,0.0923623512876235,1,162154453
"1517","EZH2",1.3433,1.4147,0.0923564259204597,7,148807652
"1518","SNRPG",1.4145,1.4145,0.0923445749540322,2,70287352
"1519","ARPC5",1.4058,1.4145,0.0923445749540322,1,183623459
"1520","SMOC1",1.4717,1.4132,0.0922675361282191,14,69879710
"1521","GPRC5C",1.2498,1.4117,0.0921786289234847,17,74432078
"1522","TTLL1",1.411,1.411,0.0921371329342266,22,43039778
"1523","LAMTOR2",1.4106,1.4106,0.0921134192371094,1,156050558
"1524","ZNF688",1.4054,1.4095,0.0920482001819115,16,30570106
"1525","BIRC7",1.4384,1.4091,0.0920244818385966,20,63236127
"1526","QRICH1",1.497,1.4086,0.0919948321667931,3,49030471
"1527","TEFM",1.5183,1.4083,0.0919770414342196,17,30899210
"1528","LRIG3",1.5176,1.4082,0.0919711110351041,12,58872601
"1529","CDK14",1.4418,1.4079,0.0919533193729633,7,90596671
"1530","DUSP8",0.7412,1.4075,0.0919295960721988,11,1556640
"1531","BANP",1.5933,1.4073,0.0919177339569708,16,87975123
"1532","ZFR",1.5506,1.4073,0.0919177339569708,5,32355871
"1533","PNRC1",1.4073,1.4073,0.0919177339569708,6,89080893
"1534","HRH2",1.3786,1.4073,0.0919177339569708,5,175683241
"1535","WAPL",1.2763,1.4073,0.0919177339569708,10,86437967
"1536","LIN7B",0.8471,1.4071,0.0919058715318292,19,49114935
"1537","POLE",1.4701,1.4069,0.0918940087967621,12,132619435
"1538","ATAD3A",1.3516,1.4069,0.0918940087967621,1,1509200
"1539","GPR156",1.3768,1.4065,0.0918702823968025,3,120167051
"1540","ZNF676",1.4063,1.4063,0.0918584187318857,19,22180059
"1541","ALX1",1.3184,1.4043,0.0917397650321328,12,85280386
"1542","SLC38A9",1.4096,1.4035,0.0916922948702327,5,55626498
"1543","TTC4",1.4722,1.4032,0.0916744922802166,1,54715523
"1544","GK",1.4012,1.403,0.0916626234991719,NA,30653562
"1545","LRRC26",1.405,1.4025,0.091632950189519,9,137163908
"1546","TESK1",1.4022,1.4022,0.0916151452731241,9,35605993
"1547","CEP83",1.4017,1.4017,0.0915854688613289,12,94308892
"1548","RBM25",1.5304,1.4014,0.0915676620835027,14,73071664
"1549","ACTR3B",1.3664,1.4014,0.0915676620835027,7,152801657
"1550","CHRM1",1.3112,1.4014,0.0915676620835027,11,62909622
"1551","ZNF205",1.0361,1.4014,0.0915676620835027,16,3112687
"1552","SLC7A5",0.979,1.4014,0.0915676620835027,16,87832978
"1553","COPB1",0.5287,1.4014,0.0915676620835027,11,14457783
"1554","ASH2L",1.4608,1.4008,0.091532046433473,8,38105563
"1555","OTUD5",1.3363,1.4008,0.091532046433473,NA,48917835
"1556","RRP7A",1.4006,1.4006,0.091520173929529,22,42509026
"1557","KCTD13",1.419,1.4002,0.0914964279906668,16,29906877
"1558","CWC15",1.3959,1.3997,0.0914667438213871,11,94970050
"1559","EARS2",1.458,1.3993,0.091442995089283,16,23521790
"1560","MITF",1.4484,1.3992,0.0914370577122609,3,69739635
"1561","PPP1R13B",1.3992,1.3992,0.0914370577122609,14,103729087
"1562","UBE2E1",1.3991,1.3991,0.0914311202576374,3,23807337
"1563","PPM1F",1.3312,1.3987,0.0914073696630982,22,21923112
"1564","LRFN4",1.2049,1.3986,0.0914014318204445,11,66852842
"1565","RNPC3",1.3858,1.3984,0.0913895559023038,1,103526132
"1566","RAB5B",1.3983,1.3983,0.0913836178268138,12,55987075
"1567","FOXP1",1.4577,1.398,0.0913658031346468,3,70959312
"1568","HYOU1",0.927,1.398,0.0913658031346468,11,119045139
"1569","GTF3C3",1.3967,1.3973,0.091324232802829,2,196764570
"1570","TMEM204",1.4724,1.3969,0.0913004766196697,16,1534282
"1571","CNOT6L",1.3549,1.3969,0.0913004766196697,4,77720435
"1572","UPF3B",1.4289,1.3966,0.0912826586671227,NA,119807527
"1573","FOXK1",1.3964,1.3964,0.0912707796438888,7,4740839
"1574","SPIN2A",1.3961,1.3961,0.0912529605267035,NA,57135868
"1575","TRPC6",1.4244,1.3954,0.0912113798688309,11,101452981
"1576","HBEGF",1.154,1.3947,0.0911697954056524,5,140334746
"1577","RASGEF1A",1.3387,1.3944,0.0911519723278426,10,43196504
"1578","NAA15",1.3981,1.3943,0.091146031146559,4,139301784
"1579","ADARB1",1.4602,1.3941,0.091134148550962,21,45134733
"1580","SNX33",1.3407,1.3941,0.091134148550962,15,75649101
"1581","ROBO3",1.3939,1.3939,0.0911222656446486,11,124865623
"1582","CENPV",1.4085,1.3938,0.0911163240749695,17,16342867
"1583","KLF14",1.3933,1.3933,0.0910866150612881,7,130733069
"1584","SMTNL2",1.3615,1.3926,0.0910450191790573,17,4584710
"1585","LMBRD2",1.3526,1.392,0.0910093625353599,5,36105083
"1586","SPAST",1.2318,1.3918,0.0909974763657882,2,32063861
"1587","PHF2",1.4982,1.3914,0.0909737030940628,9,93576873
"1588","ORM1",1.4019,1.391,0.0909499285788134,9,114323138
"1589","ARIH1",1.4204,1.3909,0.090943984755689,15,72474659
"1590","DTD2",1.4429,1.3908,0.0909380408548367,14,31448134
"1591","GPR137B",0.9639,1.3908,0.0909380408548367,1,236142638
"1592","DYNC1I2",1.3983,1.3906,0.0909261528199424,2,171690169
"1593","DNAJC7",1.4112,1.3904,0.0909142644741183,17,41977306
"1594","MAPRE3",1.3902,1.3902,0.0909023758173522,2,27022322
"1595","MLC1",1.3899,1.3899,0.0908845422491602,22,50054579
"1596","INSC",1.3896,1.3896,0.0908667079812801,11,15112482
"1597","PHF20L1",1.3895,1.3895,0.0908607630698267,8,132777795
"1598","BRD3",0.8376,1.3888,0.0908191465125893,9,134033675
"1599","GTF2E2",1.4465,1.3882,0.090783472145198,8,30578938
"1600","RNF41",1.3882,1.3882,0.090783472145198,12,56206452
"1601","SMARCA4",1.4647,1.3876,0.0907477949781208,19,10984122
"1602","WDFY3",1.4854,1.3875,0.0907418485113932,4,84672878
"1603","SLC27A2",1.3869,1.3869,0.0907061680775991,15,50182569
"1604","ITPKA",1.3869,1.3869,0.0907061680775991,15,41493492
"1605","TMCO3",1.385,1.3856,0.0906288508636774,13,113490458
"1606","ACTN1",1.3217,1.3855,0.090622902841065,14,68874933
"1607","MARCH8",1.3127,1.3853,0.0906110065624079,10,45458244
"1608","ERGIC1",1.3847,1.3847,0.0905753158588682,5,172888706
"1609","SLC39A8",1.3723,1.3845,0.0905634183351247,4,102259518
"1610","NEBL",1.3248,1.3844,0.0905574694565154,10,20785826
"1611","NSUN7",1.4097,1.3841,0.0905396223537192,4,40750692
"1612","MLPH",1.492,1.3839,0.0905277238960326,2,237493445
"1613","CNEP1R1",1.3835,1.3835,0.090503926046631,16,50025651
"1614","C2orf16",1.4212,1.3834,0.0904979763896823,2,27537427
"1615","WDR24",1.4249,1.3832,0.0904860768422566,16,684744
"1616","SPOUT1",1.4404,1.3824,0.0904384755386156,9,128820731
"1617","GMEB1",1.3818,1.3818,0.0904027712909079,1,28683635
"1618","RPL17",1.3884,1.3809,0.0903492096632353,18,49483774
"1619","SRSF4",1.4527,1.3808,0.0903432579818893,1,29148441
"1620","NCBP1",0.9775,1.3803,0.090313498406898,9,97640794
"1621","RPRD2",1.1348,1.3801,0.0903015940316842,1,150364749
"1622","KLHL12",1.3713,1.3799,0.0902896893448993,1,202889100
"1623","PPIE",1.3795,1.3795,0.0902658790365673,1,39740258
"1624","AC093525.2",1.4013,1.3782,0.0901884869258164,16,2496170
"1625","CTLA4",1.3843,1.3781,0.0901825331411179,2,203867964
"1626","TNIP1",1.4494,1.3776,0.0901527630487445,5,151025333
"1627","ZNF180",1.3942,1.3773,0.0901349000581606,19,44476451
"1628","GAL3ST3",1.4051,1.3772,0.0901289455720968,11,66042511
"1629","DCST1",1.3101,1.3771,0.0901229910080958,1,155030083
"1630","COL9A2",1.3588,1.3768,0.090105126848455,1,40301193
"1631","PIM3",1.3847,1.3765,0.0900872619873249,22,49961135
"1632","FBXW4",1.3756,1.3762,0.0900693964246643,10,101609043
"1633","PCDHGB7",1.3609,1.3761,0.0900634410812079,5,141417875
"1634","MEAF6",1.3758,1.3758,0.0900455745831089,1,37493781
"1635","SEC31B",1.2748,1.3758,0.0900455745831089,10,100487648
"1636","SOS2",1.3757,1.3757,0.0900396189278275,14,50112723
"1637","HIST2H3D",1.3675,1.375,0.0899979271578896,1,149811681
"1638","CRHR1",1.3744,1.3744,0.0899621883142444,17,45807062
"1639","CX3CR1",1.3236,1.3738,0.0899264466633196,3,39265456
"1640","GIMAP2",1.3356,1.3734,0.0899026173362732,7,150687060
"1641","MOS",1.3733,1.3733,0.0898966598095272,8,56112973
"1642","ERGIC3",1.4102,1.3731,0.0898847445220432,20,35542107
"1643","KIF2A",1.4033,1.3731,0.0898847445220432,5,62306479
"1644","SNX3",1.396,1.3729,0.0898728289225596,6,108214563
"1645","CKB",1.3926,1.3724,0.0898430385587719,14,103519895
"1646","SLC25A22",1.322,1.3722,0.0898311218671932,11,791923
"1647","TRIM14",1.4149,1.3711,0.0897655744852031,9,98087510
"1648","LTK",1.4492,1.3707,0.0897417367327614,15,41504025
"1649","IMPG1",1.44,1.3705,0.0897298173883266,6,75922133
"1650","COL24A1",1.3699,1.3699,0.0896940574820196,1,85730587
"1651","MTSS1L",1.378,1.3696,0.0896761764752262,16,70656596
"1652","CA4",1.4255,1.3694,0.0896642554137654,17,60150066
"1653","PSMA7",1.3694,1.3694,0.0896642554137654,20,62136859
"1654","CWC25",1.2444,1.3694,0.0896642554137654,17,38802135
"1655","MOBP",1.3693,1.3693,0.0896582947659509,3,39502085
"1656","CALB2",1.4462,1.3692,0.0896523340400783,16,71358848
"1657","ZNF775",1.3754,1.3692,0.0896523340400783,7,150396529
"1658","E2F2",1.3689,1.3689,0.0896344513940962,1,23509915
"1659","HIST1H4B",1.3687,1.3687,0.0896225292397893,6,26026991
"1660","TMEM229B",1.3963,1.3681,0.0895867609032037,14,67473461
"1661","TSSK6",1.3205,1.3679,0.0895748374997459,19,19514640
"1662","TMEM71",1.3673,1.3673,0.0895390654154128,8,132710861
"1663","NTF3",1.4128,1.3672,0.0895331031280555,12,5494276
"1664","KIAA0391",1.366,1.3666,0.0894973277639602,14,35123246
"1665","PITPNC1",1.3664,1.3664,0.0894854020178151,17,67552347
"1666","PPP1R14B",1.3738,1.3663,0.0894794390275894,11,64242380
"1667","FAM189B",1.4976,1.366,0.0894615495882813,1,155247801
"1668","IPO11",1.3655,1.3655,0.0894317322939054,5,62419031
"1669","PPP6R3",1.4316,1.365,0.0894019130466187,11,68537779
"1670","NUDT18",1.3253,1.365,0.0894019130466187,8,22107337
"1671","ELF2",1.3643,1.3643,0.0893601628191621,4,139059003
"1672","SHROOM2",1.3641,1.3641,0.0893482334795553,NA,9873652
"1673","ATP2A2",1.3636,1.3636,0.0893184087630978,12,110281883
"1674","PDZD8",1.414,1.3633,0.0893005129954884,10,117283324
"1675","CD63",1.3799,1.3633,0.0893005129954884,12,55725590
"1676","TUFM",0.8743,1.3632,0.0892945475833202,16,28842985
"1677","PAPSS2",1.2352,1.3625,0.0892527875098083,10,87709196
"1678","ZNF384",1.3619,1.3619,0.0892169901127665,12,6667521
"1679","GBF1",1.4885,1.3618,0.0892110236063342,10,102258927
"1680","MYL3",1.3618,1.3618,0.0892110236063342,3,46858226
"1681","TFAP2B",1.3618,1.3618,0.0892110236063342,6,50823411
"1682","ZNF565",1.3618,1.3618,0.0892110236063342,19,36182488
"1683","ROR2",1.3241,1.3617,0.0892050570217287,9,91694366
"1684","CLP1",0.8794,1.3609,0.0891573215304629,11,57657071
"1685","LMAN1L",1.417,1.3606,0.0891394194311938,15,74812877
"1686","LATS2",1.36,1.36,0.0891036131214385,13,20974976
"1687","MID2",1.3595,1.3595,0.089073772379465,NA,107840687
"1688","PHF21B",1.3588,1.359,0.0890439296822766,22,44883089
"1689","MAMSTR",1.2791,1.3581,0.0889902078995828,19,48713321
"1690","ZCCHC24",0.8696,1.3581,0.0889902078995828,10,79386228
"1691","NANP",1.408,1.3576,0.0889603597267705,20,25615978
"1692","UFC1",1.371,1.3571,0.0889305095980131,1,161153918
"1693","ANKRD13B",1.3562,1.3562,0.0888767744366541,17,29593697
"1694","LMO2",1.3554,1.3554,0.0888290045271788,11,33859367
"1695","ADCK2",1.3496,1.3549,0.0887991457899781,7,140673371
"1696","NFYA",1.3547,1.3547,0.0887872017471531,6,41070137
"1697","ERC2",1.3541,1.3541,0.0887513677398507,3,55699385
"1698","TRIP12",1.5648,1.3539,0.088739422444433,2,229767617
"1699","ELAVL1",1.3535,1.3535,0.0887155309140484,19,7963691
"1700","NDRG4",1.3531,1.3533,0.0887035846790569,16,58487801
"1701","HSF2",1.2844,1.3533,0.0887035846790569,6,122399766
"1702","QPRT",1.356,1.3523,0.088643848805614,16,29679204
"1703","CDK16",1.3523,1.3523,0.088643848805614,NA,47218671
"1704","CREB1",1.3523,1.3523,0.088643848805614,2,207555657
"1705","C20orf144",1.1072,1.3515,0.0885960544679383,20,33662371
"1706","ALX4",1.3438,1.3509,0.0885602054247931,11,44264876
"1707","SLITRK5",1.3505,1.3505,0.088536304495898,13,87675396
"1708","FAM208B",1.3501,1.3501,0.0885124023134491,10,5720545
"1709","ZNF696",1.3501,1.3501,0.0885124023134491,8,143290854
"1710","BPNT1",1.4065,1.3498,0.0884944748539085,1,220058849
"1711","CASP2",1.4077,1.3495,0.0884765466891468,7,143286208
"1712","DDX50",1.4122,1.3493,0.0884645941874957,10,68901404
"1713","GDI1",1.3493,1.3493,0.0884645941874957,NA,154440090
"1714","WNT2B",1.3036,1.3491,0.0884526413723821,1,112467541
"1715","C2orf88",1.3489,1.3489,0.0884406882437938,2,190199696
"1716","VAX1",1.3917,1.3488,0.0884347115619427,10,117132212
"1717","RRP1B",1.2591,1.3487,0.0884287348017184,21,43669884
"1718","AC011455.2",1.3539,1.3486,0.0884227579631192,19,38915617
"1719","CTDSP2",1.3451,1.3483,0.0884048269770571,12,57823602
"1720","C19orf66",1.3479,1.3479,0.0883809178982995,19,10086440
"1721","FAM155B",1.3256,1.3473,0.0883450519285167,NA,69505334
"1722","RB1",1.3096,1.3468,0.0883151614644764,13,48304025
"1723","RPL15",1.3467,1.3467,0.0883091831364621,3,23917852
"1724","GADD45G",1.2845,1.3465,0.0882972262452148,9,89605121
"1725","GADD45A",1.3459,1.3459,0.088261353689613,1,67685527
"1726","AKIRIN2",1.3528,1.3456,0.0882434163531894,6,87675886
"1727","MRGBP",1.3456,1.3456,0.0882434163531894,20,62797170
"1728","FAHD1",1.3456,1.3456,0.0882434163531894,16,1822296
"1729","RGS9",1.4445,1.3448,0.0881955800053498,17,65137556
"1730","ZBED1",1.3504,1.3447,0.0881896001089285,NA,2488665
"1731","DMBX1",1.3446,1.3446,0.0881836201340707,1,46507012
"1732","TYMP",1.3686,1.3445,0.0881776400807748,22,50525799
"1733","FBXL5",1.3775,1.3444,0.0881716599490393,4,15612352
"1734","CCT6A",1.2268,1.3444,0.0881716599490393,7,56051865
"1735","NEK8",1.3926,1.3436,0.0881238160711428,17,28723864
"1736","TENM4",0.8772,1.3435,0.0881178352333811,11,78658008
"1737","ATP6V1C1",1.3787,1.3428,0.0880759671722206,8,103040836
"1738","LASP1",1.3442,1.3428,0.0880759671722206,17,38878180
"1739","IFRD1",1.3609,1.3426,0.0880640041628622,7,112450693
"1740","DLGAP2",1.3426,1.3426,0.0880640041628622,8,1501375
"1741","TET3",1.2447,1.3425,0.0880580225404803,2,74046336
"1742","RBM10",1.1692,1.3425,0.0880580225404803,NA,47145462
"1743","PTGFRN",1.3039,1.3424,0.0880520408396279,1,116910247
"1744","SLAMF7",1.3423,1.3423,0.0880460590603035,1,160739321
"1745","FHOD3",0.8319,1.3416,0.0880041844076851,18,36297888
"1746","MOB1B",1.3413,1.3413,0.0879862369507562,4,70902538
"1747","BTRC",1.3821,1.3411,0.0879742715870277,10,101354187
"1748","MTERF3",1.3411,1.3411,0.0879742715870277,8,96234481
"1749","ZNF12",1.1925,1.3411,0.0879742715870277,7,6690856
"1750","TAGLN3",1.3759,1.3408,0.0879563229527401,3,111999501
"1751","HID1",1.2583,1.3408,0.0879563229527401,17,74949239
"1752","TLE4",1.3593,1.3406,0.0879443568040671,9,79572792
"1753","CYTH3",1.1367,1.34,0.0879084564740021,7,6164946
"1754","JADE3",1.4465,1.3393,0.0878665691834044,NA,46998254
"1755","RBM14",1.313,1.3392,0.0878605849706801,11,66616752
"1756","RORB",1.339,1.339,0.0878486163096657,9,74634719
"1757","USP43",1.3608,1.3389,0.0878426318613723,17,9645786
"1758","SGF29",1.322,1.3389,0.0878426318613723,16,28581115
"1759","IGF2",1.2539,1.3386,0.0878246780453294,11,2133012
"1760","CDC42BPA",1.398,1.3384,0.0878127084419829,1,226984869
"1761","PDE8B",1.6744,1.3378,0.0877767977470815,5,77211088
"1762","MARK3",1.5003,1.3377,0.0877708123563727,14,103386072
"1763","GFPT2",1.3535,1.3376,0.0877648268871192,5,180301568
"1764","KBTBD13",1.3375,1.3375,0.0877588413393194,15,65076540
"1765","PRR14L",1.167,1.3375,0.0877588413393194,22,31676765
"1766","SDHB",1.3374,1.3374,0.0877528557129719,1,17022657
"1767","TSPEAR",1.2901,1.3372,0.0877408842246275,21,44499787
"1768","TRIM49C",1.0653,1.3372,0.0877408842246275,11,90035375
"1769","RPL10A",1.3371,1.3371,0.0877348983626274,6,35468870
"1770","ALDH16A1",1.3246,1.3371,0.0877348983626274,19,49453356
"1771","ZNF724",1.3368,1.3368,0.0877169403052973,19,23222432
"1772","DR1",1.3511,1.3365,0.0876989815409399,1,93346682
"1773","DUT",1.336,1.336,0.0876690486957257,15,48331171
"1774","PLA2G12B",1.3357,1.3357,0.0876510880457579,10,72935651
"1775","LZTS2",1.2425,1.3352,0.0876211520576124,10,101002499
"1776","ARL3",1.335,1.335,0.0876091771122816,10,102676908
"1777","HAT1",1.3347,1.3347,0.0875912141048833,2,171922503
"1778","SHOX",1.3346,1.3346,0.0875852262785705,NA,630923
"1779","CPD",1.3102,1.3345,0.087579238373665,17,30378994
"1780","CPNE8",1.3343,1.3343,0.08756726232807,12,38653958
"1781","XPA",1.3339,1.3339,0.0875433092937005,9,97675488
"1782","GLUD1",1.406,1.3335,0.0875193550016757,10,87051765
"1783","B3GAT2",1.3655,1.3335,0.0875193550016757,6,70857036
"1784","ACOT12",1.2612,1.3333,0.0875073773840117,5,81330401
"1785","JPH4",1.3329,1.3329,0.0874834212053183,14,23569650
"1786","SUV39H2",1.3246,1.3327,0.0874714426442642,10,14881529
"1787","FBXO28",1.3303,1.3324,0.087453474213014,1,224114129
"1788","AK5",1.3614,1.3323,0.0874474845786793,1,77287068
"1789","PCGF3",1.3316,1.3316,0.0874055549366595,4,733695
"1790","SNX21",1.0461,1.3312,0.0873815934111944,20,45833926
"1791","AADACL3",1.3311,1.3311,0.0873756028332189,1,12716204
"1792","SETD1A",1.2213,1.3311,0.0873756028332189,16,30958730
"1793","VXN",1.329,1.3307,0.0873516397348332,8,66493647
"1794","TBC1D25",1.526,1.3306,0.0873456487636082,NA,48541341
"1795","FAM91A1",1.3846,1.3305,0.0873396577137286,8,123774102
"1796","SYT11",1.3305,1.3305,0.0873396577137286,1,155859760
"1797","RCVRN",1.3304,1.3304,0.0873336665851929,17,9898100
"1798","MYBPC1",1.2706,1.3304,0.0873336665851929,12,101595087
